Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
5865272,61,18,single,rented,no,9,11,0
1473816,68,10,single,rented,no,10,12,0
1661836,56,13,single,rented,no,13,14,0
1034564,27,17,single,rented,no,8,12,0
7768728,48,2,single,rented,no,2,12,0
6593247,33,12,single,rented,yes,7,10,0
6118487,42,12,single,rented,yes,3,11,0
4705172,62,4,single,rented,no,4,12,0
1829777,27,8,single,rented,yes,3,14,0
2415720,79,20,single,rented,no,6,12,0
6302112,58,18,single,rented,no,7,11,0
853087,70,0,single,rented,yes,0,10,0
7797565,48,15,single,rented,no,13,14,0
1166694,66,3,single,rented,no,3,14,0
6105581,53,14,single,rented,no,3,13,0
208537,33,6,married,rented,no,6,12,0
5336783,36,9,single,rented,no,5,14,0
2157500,59,16,single,rented,no,11,11,0
5340166,30,1,single,rented,yes,1,11,0
1026262,79,12,married,owned,yes,12,10,0
6382273,43,18,single,rented,no,12,14,0
9544863,61,20,single,owned,no,14,14,0
5239824,58,6,single,rented,no,6,12,0
8026612,38,13,single,rented,yes,9,11,0
2475883,64,2,single,rented,no,2,10,0
1950787,53,12,married,rented,no,7,12,0
7076437,71,14,single,rented,no,8,12,0
9747887,40,19,single,rented,no,4,14,0
2279438,65,3,single,rented,no,3,10,0
1681428,78,6,single,rented,no,3,11,0
436140,73,13,single,rented,no,11,10,0
9612896,30,9,single,rented,yes,5,14,0
6942586,23,6,single,rented,yes,5,10,0
2670187,23,8,single,rented,no,8,10,0
9704228,45,14,single,rented,no,3,14,0
5400619,71,1,single,rented,no,1,12,0
8012134,48,0,single,rented,no,0,10,0
7592766,58,1,single,rented,no,1,14,0
3536292,77,15,single,rented,yes,11,10,0
5365286,26,12,single,rented,yes,7,12,0
6642820,78,8,single,rented,no,6,11,0
9659187,37,11,single,rented,yes,11,11,0
2304127,29,5,married,rented,no,5,13,0
1650754,78,8,single,rented,no,8,12,0
1382869,44,8,single,rented,no,8,12,0
8397031,54,12,single,rented,no,10,12,0
549784,63,4,single,owned,yes,4,13,0
738257,27,3,single,norent_noown,no,3,10,0
9074439,41,15,single,rented,no,7,10,0
5732279,29,18,single,rented,yes,12,11,0
1223549,66,19,single,rented,no,14,13,0
1051509,54,2,single,rented,no,2,12,0
3766437,24,11,married,norent_noown,no,10,10,0
6577271,51,19,single,rented,no,10,10,0
5669046,65,8,single,rented,no,4,12,0
1891120,59,10,single,rented,no,10,11,0
5648251,48,2,single,rented,yes,2,13,0
9624827,58,20,single,rented,no,9,12,0
1687470,79,0,single,rented,no,0,10,0
1705824,27,15,single,owned,no,13,10,0
3198849,74,3,single,owned,no,3,10,0
242890,78,12,single,rented,no,3,10,0
6359903,61,3,single,rented,yes,3,12,0
8390146,74,18,single,rented,no,8,13,0
6051217,48,20,single,owned,no,7,12,0
6381050,29,4,single,rented,no,4,12,0
5764101,35,13,single,rented,no,13,11,0
2975236,55,13,single,rented,yes,12,10,0
5888261,78,6,single,rented,no,3,10,0
5315413,35,14,single,rented,no,5,11,0
1035064,66,6,single,rented,no,6,11,0
2250273,42,16,single,rented,yes,8,11,0
4751315,26,16,single,rented,yes,10,12,0
3601316,56,15,single,rented,yes,9,12,0
7600309,48,3,married,rented,yes,3,12,0
8217987,56,13,single,rented,yes,8,14,0
1871303,62,16,single,owned,no,6,12,0
7713626,47,0,single,norent_noown,yes,0,12,0
7979699,47,15,married,rented,yes,10,13,0
6683083,69,1,married,rented,no,1,12,0
7477764,34,3,single,rented,yes,3,12,0
5783146,51,18,single,rented,no,7,12,0
1947449,42,8,single,rented,no,8,11,0
3867310,28,20,single,rented,no,7,14,0
7923142,39,5,single,rented,no,5,13,0
8640226,40,12,single,owned,no,9,10,0
9719853,61,14,single,rented,yes,3,13,0
2411292,63,3,single,rented,no,3,10,0
3108450,53,20,single,rented,yes,8,13,0
4373442,46,1,single,rented,no,1,10,0
6152081,66,8,single,rented,no,3,12,0
5539169,30,6,married,rented,no,6,13,0
9685699,62,6,single,rented,no,6,10,0
8929413,48,19,single,rented,no,10,11,0
6859087,44,8,single,rented,yes,6,14,0
9840316,24,13,single,rented,no,4,11,0
6437103,56,3,married,rented,no,3,12,0
749923,54,5,single,rented,no,5,13,0
9917916,70,11,single,rented,no,11,13,0
2239559,40,15,single,rented,no,5,11,0
5679259,78,17,single,rented,no,14,10,0
3656176,29,5,single,rented,yes,4,10,0
1956676,65,12,single,rented,no,8,11,0
4592797,66,20,single,rented,no,13,11,0
8462658,53,16,single,rented,yes,12,12,0
243245,68,19,single,rented,no,14,12,0
7257927,75,18,single,rented,no,10,13,0
8925422,72,14,single,rented,yes,6,10,0
4512216,76,18,single,rented,no,7,14,0
2810048,79,7,single,rented,no,7,13,0
4436504,56,9,single,rented,yes,9,13,0
4142958,60,2,single,rented,no,2,11,0
2300039,36,4,single,rented,no,3,13,0
1061632,75,6,single,rented,yes,6,10,0
5173221,55,17,single,rented,no,8,13,0
1494575,69,19,single,rented,no,10,11,0
4097229,28,9,single,rented,no,9,12,0
510912,32,5,single,rented,yes,5,12,0
6236454,22,16,single,owned,yes,11,10,0
7887547,32,10,single,rented,yes,10,12,0
6088232,58,18,single,rented,no,4,10,0
7733758,27,20,single,rented,no,4,11,0
9726816,73,0,single,rented,no,0,11,0
6350875,41,5,single,rented,no,5,11,0
3984296,50,4,single,rented,yes,4,14,0
7155409,77,12,single,rented,no,10,13,0
5544342,73,4,single,owned,no,4,12,0
4320824,63,11,single,rented,yes,7,10,0
3900011,52,6,single,rented,no,4,10,0
2822867,52,16,single,rented,no,6,14,0
4089865,71,11,single,rented,no,7,11,0
5899823,46,8,married,rented,no,8,13,0
6699313,58,6,single,rented,no,6,10,0
3125755,75,8,married,rented,no,8,12,0
6259733,56,19,single,rented,no,4,14,0
854406,68,13,single,rented,no,7,12,0
2361934,78,0,married,rented,yes,0,12,0
37512,36,8,single,owned,no,8,14,0
300440,54,20,single,rented,no,8,11,0
74087,69,15,single,rented,yes,8,14,0
2548584,42,13,single,rented,no,13,13,0
1211333,32,14,single,rented,no,13,14,0
5839084,35,20,single,rented,yes,10,10,0
7278743,36,9,single,rented,no,9,14,0
7536411,63,7,single,rented,no,4,10,0
762473,50,0,single,rented,no,0,11,0
8089960,64,11,single,rented,no,11,14,0
6647354,53,2,single,owned,no,2,11,0
1140203,50,18,single,rented,no,13,13,0
9656322,56,15,single,rented,yes,7,11,0
4281870,53,1,married,rented,no,1,12,0
4004905,44,1,single,rented,no,1,14,0
800497,49,20,single,rented,no,8,14,0
4949034,22,16,single,rented,yes,14,12,0
3287010,49,6,single,rented,yes,6,11,0
3831842,58,4,single,rented,no,4,14,0
2287264,30,14,single,rented,no,4,10,0
2591229,68,11,married,rented,no,11,12,0
1798025,45,18,single,rented,no,10,12,0
9962662,79,19,single,rented,no,7,11,0
614251,59,14,single,rented,no,12,13,0
4073521,36,2,single,rented,no,2,12,0
5013574,70,1,single,rented,no,1,11,0
2874640,50,10,single,rented,no,9,12,0
3105209,79,12,single,rented,no,5,14,0
8524690,38,7,single,rented,yes,7,12,0
6524945,45,8,single,rented,no,8,14,0
6601303,23,18,single,rented,yes,4,12,0
2256811,77,4,single,rented,yes,4,14,0
6332286,56,19,single,rented,yes,10,14,0
2116651,55,18,single,rented,yes,12,14,0
8964405,67,15,single,rented,no,8,10,0
3246861,79,2,single,rented,yes,2,13,0
9541394,22,15,single,rented,yes,12,11,0
704775,33,8,single,rented,no,4,14,0
7951428,63,12,single,rented,yes,8,11,0
9700346,74,4,married,rented,yes,4,11,0
4806237,79,10,married,rented,no,4,11,0
1567163,68,7,single,rented,no,7,10,0
3463312,76,2,single,rented,yes,2,10,0
9441892,51,0,single,rented,yes,0,11,0
5069235,26,10,single,rented,yes,9,14,0
6036833,25,11,single,rented,no,11,12,0
5643649,77,16,single,rented,yes,13,12,0
9185581,29,12,single,rented,no,10,13,0
6913078,38,14,married,rented,no,3,14,0
5047941,36,14,single,rented,no,7,12,0
3485450,64,15,single,rented,no,7,13,0
7645788,71,17,single,rented,yes,13,14,0
9543081,38,4,single,rented,no,4,13,0
1506859,30,11,single,rented,no,5,10,0
7098144,60,1,single,rented,no,1,13,0
5403583,44,14,married,rented,yes,8,12,0
5655702,21,8,single,rented,yes,8,11,0
9223610,27,6,single,rented,no,6,14,0
6565294,56,11,single,rented,no,11,14,0
4938334,73,13,single,rented,yes,9,10,0
8561605,41,16,single,rented,no,9,11,0
8942790,26,0,single,rented,no,0,14,0
3104798,27,18,single,rented,no,12,11,0
9959440,78,17,single,rented,yes,9,13,0
9859799,70,1,single,rented,yes,1,11,0
9842635,60,7,married,owned,yes,7,11,0
5699708,21,7,single,rented,no,7,14,0
4932179,24,2,single,rented,no,2,10,0
7090163,52,17,single,rented,no,7,11,0
675893,46,7,single,rented,no,6,11,0
897017,45,0,single,rented,yes,0,13,0
3465762,55,13,single,rented,no,7,10,0
3940063,35,18,single,rented,no,3,10,0
8129321,22,16,single,rented,no,13,12,0
8934196,51,18,single,owned,no,3,10,0
5055461,41,11,single,rented,no,10,12,0
1484805,46,13,single,rented,no,8,14,0
4854861,77,1,married,rented,no,1,13,0
7128178,67,5,single,rented,yes,5,13,0
5991825,58,17,single,rented,no,3,10,0
7436747,25,3,single,rented,yes,3,14,0
5988378,24,9,single,rented,no,5,14,0
4971595,54,8,single,owned,no,8,13,0
2136279,37,17,single,norent_noown,no,5,10,0
3757777,24,20,single,rented,yes,3,13,0
622487,64,10,single,rented,no,10,10,0
6706117,70,6,single,rented,no,4,12,0
3437016,74,4,single,rented,no,4,14,0
6244146,71,2,single,owned,no,2,12,0
8139107,35,17,married,rented,yes,12,10,0
6649334,59,12,married,rented,no,11,11,0
9644741,45,2,single,rented,no,2,10,0
651925,79,5,single,rented,no,4,12,0
550542,33,11,single,rented,no,4,13,0
9623591,49,8,single,owned,no,8,14,0
9772588,72,16,single,rented,yes,8,12,0
2559385,74,14,married,rented,yes,9,12,0
8666033,52,1,married,rented,no,1,12,0
4902965,32,7,married,rented,no,7,11,0
6135332,35,17,single,rented,no,7,11,0
9053211,70,10,single,rented,no,8,13,0
9243110,47,3,married,rented,no,3,11,0
3478269,28,2,single,rented,no,2,13,0
9417795,46,8,single,owned,no,8,11,0
383282,23,0,single,rented,yes,0,13,0
2570783,55,0,single,owned,no,0,11,0
1056300,24,19,single,rented,yes,13,13,0
3230942,46,18,single,rented,no,12,10,0
4590909,27,14,single,owned,no,8,14,0
4189025,66,15,single,rented,no,12,14,0
5581770,56,12,single,owned,no,8,13,0
8419034,70,12,single,rented,no,12,11,0
1080039,66,18,single,rented,no,11,10,0
897935,75,7,single,rented,no,7,10,0
2374233,74,3,single,rented,yes,3,11,0
8549004,40,17,single,rented,yes,14,12,0
7335666,56,13,single,rented,no,8,12,0
2586645,50,6,single,rented,no,6,10,0
3900250,34,1,single,rented,no,1,11,0
4383720,48,7,single,rented,yes,7,12,0
2560874,38,5,single,rented,no,5,13,0
1516293,32,20,single,rented,yes,10,12,0
3696953,30,17,single,rented,no,4,11,0
4728760,38,6,single,rented,no,3,12,0
3956624,66,18,single,rented,no,12,10,0
2240686,42,1,single,rented,no,1,13,0
2823506,50,12,single,rented,no,12,12,0
583557,27,3,single,rented,no,3,10,0
8799564,36,19,single,rented,no,7,13,0
424500,40,1,single,rented,no,1,10,0
9574852,48,14,single,rented,yes,14,10,0
732443,65,4,single,rented,no,4,14,0
3582731,54,2,single,rented,no,2,14,0
1934502,27,18,single,norent_noown,no,5,14,0
5765117,43,7,single,rented,no,7,11,0
4445518,34,16,married,owned,no,8,12,0
4708902,64,17,single,rented,no,14,13,0
7747297,34,2,single,rented,no,2,11,0
2745694,36,11,single,rented,no,9,13,0
2386002,24,10,married,rented,yes,6,12,0
4745314,61,18,married,rented,no,4,14,0
1762916,68,16,single,rented,no,5,13,0
4647997,42,18,married,rented,no,5,12,0
8323780,62,8,single,rented,yes,5,14,0
8284930,27,17,single,rented,no,8,11,0
277326,45,9,single,rented,no,9,13,0
6081941,22,19,single,rented,yes,6,12,0
3218377,66,15,single,rented,no,7,14,0
6098816,64,10,single,rented,no,8,10,0
3940320,62,10,single,rented,yes,9,10,0
3306272,60,3,single,owned,no,3,13,0
9279566,45,14,single,rented,yes,7,12,0
8212954,70,7,single,rented,no,5,14,0
9280298,51,3,single,rented,no,3,10,0
9846056,28,12,single,rented,no,12,13,0
2619515,49,8,single,rented,yes,8,13,0
9685641,63,5,single,rented,no,5,12,0
6117194,23,9,single,rented,yes,9,14,0
1208514,72,6,single,rented,no,6,10,0
5951430,55,10,married,rented,no,10,10,0
1423305,70,5,single,rented,no,5,11,0
7804453,77,14,single,rented,yes,3,14,0
8613069,38,14,single,rented,no,5,14,0
5652178,61,13,single,rented,no,13,14,0
9804758,66,4,single,rented,no,4,12,0
7059372,43,4,married,owned,no,4,13,0
6449400,33,18,single,norent_noown,no,10,10,0
6328565,69,18,single,rented,no,5,13,0
1308957,22,20,single,rented,no,3,14,0
3711225,56,17,single,rented,no,12,11,0
5085906,33,18,married,rented,no,10,12,0
4829059,59,17,married,rented,no,11,13,0
3450249,67,6,single,norent_noown,no,6,13,0
4762371,72,18,single,rented,no,5,12,0
8720778,74,13,single,rented,yes,13,10,0
1111823,47,20,single,rented,yes,11,11,0
9991569,45,1,married,rented,no,1,10,0
3888767,54,14,married,rented,no,13,14,0
7268991,35,7,single,rented,yes,7,10,0
3239333,46,20,married,rented,yes,6,10,0
7060513,70,14,single,rented,yes,11,10,0
2062664,55,6,single,rented,no,6,13,0
5035598,38,18,single,rented,no,14,14,0
2825908,45,1,single,rented,yes,1,10,0
9425863,69,19,single,rented,no,4,11,0
4060312,53,9,single,rented,no,8,12,0
5178562,28,9,single,rented,no,9,12,0
4737242,29,5,married,rented,no,5,13,0
5787174,37,10,single,rented,no,3,11,0
5792170,41,4,single,rented,no,4,11,0
5569222,60,15,single,rented,no,13,11,0
1769969,60,3,single,rented,yes,3,11,0
6859891,66,13,single,rented,no,11,13,0
7251288,68,9,single,rented,no,3,13,0
1811742,54,17,single,owned,no,3,14,0
1006955,31,20,single,rented,yes,3,13,0
4039406,64,15,married,rented,no,5,10,0
8771012,64,17,single,rented,no,12,10,0
796965,39,19,single,rented,no,11,12,0
3713726,56,16,single,rented,no,7,14,0
4844257,38,11,single,rented,yes,4,14,0
4295693,52,13,single,rented,no,6,13,0
3262793,29,5,single,rented,yes,5,13,0
2240230,31,3,married,rented,no,3,12,0
4122315,31,14,single,owned,yes,10,11,0
6910809,41,10,single,rented,yes,5,12,0
7204122,73,14,married,rented,yes,14,11,0
1915161,62,16,single,rented,no,9,10,0
8380088,33,3,single,rented,no,3,11,0
9601652,60,4,married,rented,no,4,11,0
6570794,55,4,single,rented,no,4,13,0
3253176,60,10,single,rented,yes,5,11,0
4195860,46,8,single,rented,no,5,11,0
2564196,55,20,single,rented,no,10,14,0
1601803,40,1,single,rented,no,1,10,0
2688331,68,16,single,rented,no,8,11,0
415703,56,5,single,rented,no,5,11,0
8305980,79,19,single,rented,no,7,10,0
9749077,75,3,married,rented,no,3,14,0
7710303,41,12,single,rented,yes,4,14,0
7724617,25,0,single,rented,no,0,13,0
8603352,43,12,single,rented,no,4,10,0
9523265,60,18,single,rented,no,7,11,0
9013930,25,5,single,rented,no,5,10,0
3671761,29,18,single,rented,yes,3,14,0
7500815,31,18,married,rented,yes,14,11,0
5421502,22,12,single,rented,no,9,12,0
7353596,66,5,single,rented,no,5,11,0
3318935,57,16,single,rented,no,4,10,0
1725008,21,17,single,rented,no,5,12,0
9846008,48,0,single,rented,no,0,13,0
4415868,48,1,single,rented,no,1,14,0
5695619,29,4,single,rented,no,4,13,0
5545217,52,12,married,rented,no,9,13,0
5486340,61,13,single,rented,no,12,11,0
689443,40,11,single,rented,yes,4,11,0
3377664,59,10,single,rented,no,10,10,0
7240165,21,9,single,rented,no,7,11,0
9932138,45,19,single,rented,no,9,14,0
2364798,68,5,single,rented,no,5,10,0
4819023,50,18,married,rented,no,12,10,0
2282537,64,8,single,rented,yes,7,12,0
8982743,34,15,married,owned,yes,8,11,0
2694059,76,12,single,rented,no,7,10,0
1872855,79,16,single,rented,no,4,13,0
1871961,64,4,single,rented,no,4,11,0
4485772,52,20,single,rented,no,6,10,0
4862321,65,16,married,rented,yes,9,11,0
8199311,66,3,married,rented,yes,3,13,0
8036522,63,6,single,rented,no,6,12,0
4535286,52,17,single,rented,no,4,12,0
9974540,54,6,single,rented,yes,6,13,0
9112796,27,5,single,rented,yes,5,12,0
9783868,27,20,single,rented,yes,12,14,0
1680415,69,18,single,rented,no,5,12,0
3884230,25,13,single,rented,no,10,11,0
8426506,68,1,single,rented,yes,1,12,0
6392443,32,8,single,rented,no,8,12,0
7505547,48,5,single,rented,no,5,10,0
4431635,60,19,single,rented,no,6,14,0
3009196,65,9,single,rented,no,9,11,0
6530407,54,2,single,rented,no,2,11,0
1050363,39,5,single,owned,no,5,11,0
8783890,34,9,single,rented,no,4,13,0
859890,30,2,single,rented,yes,2,11,0
2248392,46,20,married,rented,yes,13,13,0
3479914,48,13,single,rented,no,13,13,0
2809982,78,5,married,rented,yes,3,12,0
4871820,37,12,single,rented,no,10,10,0
1752625,41,8,single,rented,no,3,10,0
3456424,76,8,single,rented,no,8,13,0
609522,72,2,single,rented,no,2,12,0
2771449,59,6,single,rented,yes,6,10,0
5004535,78,5,single,rented,no,5,10,0
9926354,29,4,single,rented,no,3,11,0
3474234,21,18,single,rented,no,11,14,0
8024706,66,17,married,rented,no,12,10,0
7125924,77,5,single,rented,no,5,13,0
1165856,47,19,married,rented,yes,7,10,0
5341055,57,8,single,rented,yes,7,13,0
2421932,31,9,married,rented,yes,9,12,0
1185318,40,3,single,rented,no,3,10,0
74431,65,14,single,rented,no,3,14,0
7651121,64,13,single,owned,no,6,13,0
2718385,32,17,single,rented,no,9,10,0
5626739,33,3,single,owned,no,3,12,0
6934016,52,12,single,rented,no,3,13,0
9094830,45,19,single,rented,no,5,12,0
5943068,47,6,single,rented,no,6,11,0
7319293,40,6,single,rented,no,4,14,0
5659276,66,19,single,rented,no,9,14,0
5682236,32,14,single,owned,yes,6,11,0
9842288,38,3,single,rented,yes,3,14,0
4507766,48,4,single,rented,no,3,12,0
8570568,40,6,single,rented,no,6,10,0
8681228,48,14,married,rented,no,9,14,0
9082904,29,13,single,rented,no,11,12,0
5194869,59,15,single,rented,no,10,10,0
4859415,23,13,single,rented,no,10,13,0
814828,72,2,single,rented,no,2,11,0
9867260,43,12,single,rented,no,8,13,0
4103243,24,8,single,rented,yes,4,11,0
5174712,64,1,single,rented,no,1,13,0
5485064,27,2,single,rented,no,2,12,0
3062422,78,8,single,rented,no,8,14,0
1467935,28,8,married,rented,no,8,13,0
335570,73,13,single,rented,yes,3,12,0
7627741,71,6,single,rented,yes,4,14,0
5055246,39,19,single,rented,yes,12,10,0
160166,53,16,single,rented,no,9,11,0
8256373,33,15,single,rented,yes,7,13,0
2436593,54,19,single,rented,no,6,13,0
919916,66,3,single,rented,no,3,13,0
3117744,55,18,single,rented,no,7,12,0
5017077,60,7,single,norent_noown,no,7,13,0
5865707,76,3,single,rented,no,3,13,0
2713771,78,4,single,rented,yes,4,10,0
6067257,47,5,single,rented,no,5,13,0
9725128,54,7,single,rented,no,3,10,0
1999326,50,8,single,rented,no,4,12,0
6979096,39,7,single,rented,no,7,11,0
3509965,32,9,single,owned,no,3,12,0
8790456,41,2,single,rented,no,2,11,0
8723870,71,16,single,rented,no,14,13,0
7200030,46,17,single,rented,no,9,10,0
7018326,33,20,single,norent_noown,yes,4,11,0
6409441,44,13,single,rented,no,3,11,0
6967997,30,5,single,rented,yes,4,14,0
8939580,50,3,single,rented,yes,3,13,0
6461341,24,18,single,rented,no,9,11,0
4485310,49,7,married,rented,no,7,14,0
5751205,49,10,single,rented,yes,10,10,0
6602132,76,1,single,rented,no,1,12,0
7123769,47,15,single,owned,no,9,12,0
2825737,28,5,single,rented,no,5,10,0
722602,60,19,single,rented,no,9,14,0
2286483,22,3,single,rented,yes,3,12,0
226480,53,11,married,rented,no,8,10,0
632665,26,13,single,rented,no,9,10,0
6554261,44,12,single,rented,no,12,10,0
7075033,21,1,single,rented,no,1,12,0
3139818,57,20,married,rented,no,3,10,0
389805,25,18,single,rented,no,12,14,0
7694525,44,18,single,rented,yes,12,10,0
2295033,71,12,single,rented,no,10,11,0
1666705,35,9,single,rented,yes,7,11,0
5647627,46,2,single,rented,no,2,11,0
7522788,29,16,single,rented,no,10,12,0
2853298,23,16,single,rented,yes,13,11,0
8791008,31,20,single,rented,no,9,11,0
557674,62,18,single,rented,no,5,14,0
4413604,62,10,single,rented,no,10,13,0
1591909,71,17,married,rented,no,4,12,0
647926,35,5,single,rented,yes,5,11,0
3307171,68,2,single,rented,yes,2,14,0
4485547,33,20,single,rented,no,14,11,0
8230205,71,6,single,rented,yes,6,12,0
659529,60,10,single,rented,no,8,10,0
8891641,67,15,single,rented,no,7,12,0
