Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
11598,7962568,28,14,single,rented,yes,Engineer,Gudivada,Andhra_Pradesh,5,13,0
11599,3620859,74,12,single,rented,no,Psychologist,Sangli-Miraj_&_Kupwad,Maharashtra,12,10,0
11600,8057748,46,6,single,rented,yes,Geologist,Rajkot,Gujarat,4,11,0
11601,2442625,67,9,married,rented,yes,Firefighter,Guntur[13],Andhra_Pradesh,7,12,0
11602,1164616,47,11,single,rented,yes,Technical_writer,Jamshedpur,Jharkhand,4,10,0
11603,1006338,67,1,single,rented,yes,Engineer,Howrah,West_Bengal,1,14,0
11604,2579337,41,6,married,rented,no,Chef,Saharsa[29],Bihar,6,12,0
11605,6145246,32,3,single,rented,yes,Fashion_Designer,Ahmedabad,Gujarat,3,14,0
11606,4556669,50,2,single,rented,yes,Hotel_Manager,Khammam,Telangana,2,13,0
11607,6443249,69,18,single,rented,no,Firefighter,Ambala,Haryana,6,10,0
11608,6372556,39,10,single,rented,yes,Graphic_Designer,Fatehpur,Uttar_Pradesh,3,13,0
11609,6389996,32,16,single,rented,no,Biomedical_Engineer,Jaipur,Rajasthan,7,11,0
11610,7477502,28,14,single,rented,no,Chartered_Accountant,Ranchi,Jharkhand,11,10,0
11611,127445,55,12,single,rented,no,Scientist,Bhatpara,West_Bengal,12,11,0
11612,6712260,72,10,single,rented,no,Surgeon,Sultan_Pur_Majra,Delhi,3,11,0
11613,4719877,74,15,single,rented,no,Civil_servant,Secunderabad,Telangana,11,10,0
11614,1944232,23,20,single,rented,no,Fashion_Designer,Bhalswa_Jahangir_Pur,Delhi,14,13,0
11615,5357215,52,8,single,rented,yes,Librarian,Darbhanga,Bihar,8,11,0
11616,6381365,67,11,single,rented,no,Surveyor,Ulhasnagar,Maharashtra,4,12,0
11617,4273331,67,17,single,rented,yes,Surgeon,Amritsar,Punjab,6,10,0
11618,8371842,66,15,single,owned,no,Comedian,Jalandhar,Punjab,4,11,1
11619,1851974,67,8,single,rented,no,Hotel_Manager,Bhatpara,West_Bengal,4,12,0
11620,3657620,54,3,single,rented,no,Flight_attendant,Shimoga,Karnataka,3,13,0
11621,3654298,78,18,single,rented,yes,Industrial_Engineer,Lucknow,Uttar_Pradesh,5,10,0
11622,848556,70,6,single,rented,yes,Hotel_Manager,New_Delhi,Delhi,6,10,0
11623,800194,33,5,single,rented,no,Drafter,Darbhanga,Bihar,5,13,1
11624,2615615,44,13,married,rented,no,Web_designer,Anantapuram[24],Andhra_Pradesh,4,12,0
11625,9897868,43,17,single,rented,yes,Surgeon,Amaravati,Andhra_Pradesh,8,14,0
11626,8105018,74,12,single,rented,yes,Civil_servant,Serampore,West_Bengal,11,10,0
11627,892655,53,4,single,rented,no,Web_designer,Vijayawada,Andhra_Pradesh,4,10,0
11628,3019138,69,5,single,rented,no,Graphic_Designer,Giridih,Jharkhand,5,10,0
11629,2293119,46,11,single,rented,yes,Civil_servant,Arrah,Bihar,11,14,0
11630,4408094,30,8,single,rented,yes,Petroleum_Engineer,Saharsa[29],Bihar,4,10,0
11631,4784462,60,19,married,rented,yes,Economist,Durg,Chhattisgarh,9,14,0
11632,702863,77,10,single,rented,no,Civil_engineer,Orai,Uttar_Pradesh,9,14,0
11633,4655230,50,4,single,rented,yes,Biomedical_Engineer,Panihati,West_Bengal,4,10,0
11634,2363748,36,13,married,rented,no,Surgeon,Bhind,Madhya_Pradesh,7,10,0
11635,753735,45,1,single,rented,no,Lawyer,Nizamabad,Telangana,1,11,0
11636,1618942,31,17,single,rented,no,Magistrate,Bokaro,Jharkhand,7,12,0
11637,6621319,27,2,single,rented,yes,Politician,Phusro,Jharkhand,2,14,0
11638,8578286,47,17,single,rented,yes,Technician,Tumkur,Karnataka,10,14,0
11639,9339198,67,14,married,rented,yes,Hotel_Manager,Guntakal,Andhra_Pradesh,11,14,0
11640,736448,31,13,single,rented,no,Industrial_Engineer,Muzaffarpur,Bihar,7,13,0
11641,156398,69,10,single,rented,yes,Technology_specialist,Bathinda,Punjab,7,14,0
11642,2157311,78,14,single,rented,no,Chef,Sonipat,Haryana,6,12,1
11643,5364976,73,13,single,rented,no,Artist,Anantapuram[24],Andhra_Pradesh,3,10,0
11644,3191887,76,3,single,owned,yes,Psychologist,Kamarhati,West_Bengal,3,14,0
11645,2267024,35,14,single,rented,no,Technical_writer,Jorhat,Assam,8,14,0
11646,4816663,40,18,single,rented,no,Architect,Amroha,Uttar_Pradesh,3,14,0
11647,9777621,61,11,single,rented,no,Physician,Durg,Chhattisgarh,11,11,0
11648,8623683,29,13,married,rented,no,Artist,Bhalswa_Jahangir_Pur,Delhi,5,14,0
11649,9362365,23,19,single,rented,yes,Firefighter,Srikakulam,Andhra_Pradesh,11,13,0
11650,2218507,68,17,single,rented,yes,Drafter,Vadodara,Gujarat,7,10,0
11651,5055002,48,1,single,rented,no,Artist,Gulbarga,Karnataka,1,11,0
11652,6197216,69,2,single,rented,no,Analyst,Agra,Uttar_Pradesh,2,13,0
11653,5768112,52,3,single,owned,no,Physician,Karawal_Nagar,Delhi,3,11,0
11654,5093443,56,2,single,rented,no,Architect,Hyderabad,Telangana,2,14,0
11655,4375734,30,9,single,rented,yes,Air_traffic_controller,Udupi,Karnataka,5,13,0
11656,1259577,66,15,single,rented,no,Economist,Machilipatnam,Andhra_Pradesh,3,10,0
11657,5069739,40,1,single,rented,no,Design_Engineer,Karaikudi,Tamil_Nadu,1,11,0
11658,7198404,29,19,single,owned,yes,Graphic_Designer,Patiala,Punjab,6,14,0
11659,3361391,48,0,single,rented,no,Politician,Nandyal,Andhra_Pradesh,0,14,0
11660,422892,59,7,single,rented,yes,Biomedical_Engineer,Satara,Maharashtra,7,10,0
11661,4356797,57,4,single,owned,no,Architect,Howrah,West_Bengal,4,12,0
11662,7098273,67,10,single,rented,no,Chartered_Accountant,Eluru[25],Andhra_Pradesh,3,12,1
11663,1356494,68,5,single,rented,no,Politician,Madhyamgram,West_Bengal,5,12,0
11664,4707147,27,10,single,rented,no,Secretary,Raebareli,Uttar_Pradesh,4,10,0
11665,5221691,42,17,single,rented,no,Police_officer,Ranchi,Jharkhand,4,14,0
11666,5507871,72,5,married,rented,yes,Designer,Kulti,West_Bengal,5,10,0
11667,9455042,33,20,single,rented,no,Politician,Bokaro,Jharkhand,10,12,1
11668,6922312,40,19,single,rented,yes,Financial_Analyst,Sri_Ganganagar,Rajasthan,14,13,0
11669,2310149,35,9,single,rented,no,Air_traffic_controller,Jammu[16],Jammu_and_Kashmir,9,11,0
11670,8087598,44,18,single,rented,no,Chef,Noida,Uttar_Pradesh,14,11,0
11671,2491348,47,11,single,rented,no,Artist,Suryapet,Telangana,11,10,0
11672,6258257,41,8,single,rented,yes,Lawyer,Chennai,Tamil_Nadu,7,14,0
11673,4949796,51,16,single,rented,no,Secretary,Kolkata,West_Bengal,8,12,0
11674,726110,68,18,single,norent_noown,yes,Software_Developer,Medininagar,Jharkhand,10,13,0
11675,2741381,35,17,single,rented,no,Computer_operator,Miryalaguda,Telangana,3,14,0
11676,7831154,64,7,single,rented,no,Statistician,Kurnool[18],Andhra_Pradesh,7,14,0
11677,9543987,50,13,single,rented,no,Design_Engineer,Agra,Uttar_Pradesh,11,14,0
11678,9938741,79,4,single,rented,yes,Civil_servant,Pudukkottai,Tamil_Nadu,4,12,0
11679,5128999,53,12,single,rented,no,Designer,Tezpur,Assam,12,10,0
11680,4703725,37,6,single,rented,no,Biomedical_Engineer,Bhopal,Madhya_Pradesh,6,10,0
11681,6457218,39,3,single,rented,yes,Army_officer,Mumbai,Maharashtra,3,11,0
11682,8745080,55,18,single,rented,yes,Librarian,Erode[17],Tamil_Nadu,4,13,0
11683,2408696,26,11,single,rented,no,Graphic_Designer,Varanasi,Uttar_Pradesh,11,11,0
11684,9545124,29,2,single,rented,yes,Mechanical_engineer,Pondicherry,Puducherry,2,11,0
11685,4486618,31,6,single,norent_noown,yes,Police_officer,Yamunanagar,Haryana,6,10,0
11686,2740278,65,4,single,rented,no,Civil_engineer,Thane,Maharashtra,4,10,0
11687,8254699,41,15,single,rented,no,Physician,Malegaon,Maharashtra,5,13,0
11688,3546473,39,5,single,rented,yes,Petroleum_Engineer,Udaipur,Rajasthan,3,10,0
11689,8006236,49,6,single,rented,no,Secretary,Surendranagar_Dudhrej,Gujarat,6,10,0
11690,6775535,60,20,single,rented,no,Psychologist,Moradabad,Uttar_Pradesh,7,14,0
11691,3432974,58,19,single,rented,no,Army_officer,Saharsa[29],Bihar,12,14,0
11692,7808637,65,13,married,rented,no,Consultant,Sambhal,Uttar_Pradesh,7,10,0
11693,8306987,66,0,single,rented,no,Statistician,Thane,Maharashtra,0,12,0
11694,4136252,79,12,married,rented,yes,Fashion_Designer,Tumkur,Karnataka,12,14,0
11695,3777592,76,12,married,rented,yes,Economist,Kota[6],Rajasthan,4,10,0
11696,2557871,55,14,single,rented,yes,Biomedical_Engineer,Dibrugarh,Assam,3,12,0
11697,6686452,34,4,single,rented,no,Flight_attendant,Morena,Madhya_Pradesh,4,12,0
11698,9789626,21,20,single,rented,no,Economist,Jehanabad[38],Bihar,4,13,1
11699,8049089,60,18,single,rented,no,Aviator,Noida,Uttar_Pradesh,5,12,0
11700,2701403,32,3,single,rented,no,Geologist,Udupi,Karnataka,3,11,0
11701,2875030,49,10,single,rented,no,Designer,Tezpur,Assam,10,10,0
11702,1440568,71,0,single,norent_noown,yes,Surgeon,Naihati,West_Bengal,0,12,0
11703,6064204,62,14,married,rented,no,Lawyer,Thane,Maharashtra,10,10,1
11704,4054318,74,3,single,rented,no,Web_designer,Sangli-Miraj_&_Kupwad,Maharashtra,3,11,0
11705,5969456,27,12,single,rented,no,Analyst,Baranagar,West_Bengal,10,14,0
11706,2921004,47,4,single,rented,yes,Geologist,Dindigul,Tamil_Nadu,4,11,0
11707,3150849,56,2,single,rented,no,Analyst,Hyderabad,Telangana,2,13,0
11708,7065702,42,20,single,rented,no,Chef,Sasaram[30],Bihar,9,14,0
11709,384314,57,7,single,rented,no,Police_officer,Pondicherry,Puducherry,3,12,0
11710,2453112,34,6,single,rented,no,Microbiologist,Rampur,Uttar_Pradesh,6,14,1
11711,4879862,75,2,single,owned,no,Computer_operator,Singrauli,Madhya_Pradesh,2,12,0
11712,3068781,27,17,single,rented,yes,Comedian,Dewas,Madhya_Pradesh,3,14,0
11713,3679290,25,9,single,rented,no,Psychologist,Pune,Maharashtra,6,11,0
11714,4508919,59,6,single,rented,yes,Artist,"Khora,_Ghaziabad",Uttar_Pradesh,6,14,0
11715,9676479,48,17,married,rented,no,Analyst,Salem,Tamil_Nadu,14,14,0
11716,2741396,28,7,single,rented,yes,Hotel_Manager,Bhatpara,West_Bengal,7,12,0
11717,2854227,57,3,single,rented,no,Aviator,Mau,Uttar_Pradesh,3,13,0
11718,8448595,32,13,single,owned,no,Financial_Analyst,Satna,Madhya_Pradesh,3,13,0
11719,6563024,34,2,single,rented,no,Scientist,Mysore[7][8][9],Karnataka,2,13,0
11720,6907195,55,5,single,owned,no,Police_officer,Dharmavaram,Andhra_Pradesh,3,10,0
11721,9253093,54,2,single,rented,yes,Secretary,Danapur,Bihar,2,12,0
11722,9464966,67,14,single,norent_noown,yes,Statistician,Tiruppur,Tamil_Nadu,14,10,0
11723,3346084,23,18,single,rented,no,Web_designer,Sambalpur,Odisha,6,13,0
11724,5472585,63,17,married,rented,no,Computer_operator,Ramagundam[27],Telangana,6,11,0
11725,8367934,39,0,married,norent_noown,no,Comedian,Panipat,Haryana,0,12,0
11726,5639809,75,0,single,rented,no,Drafter,Dehradun,Uttarakhand,0,10,0
11727,8996089,71,5,single,rented,no,Librarian,Bhilai,Chhattisgarh,5,12,0
11728,2451102,30,3,single,rented,no,Technology_specialist,Suryapet,Telangana,3,13,0
11729,9374682,54,1,married,rented,no,Firefighter,Mahbubnagar,Telangana,1,12,0
11730,4968665,72,11,single,owned,yes,Design_Engineer,Eluru[25],Andhra_Pradesh,3,13,0
11731,8729941,33,20,single,rented,no,Technical_writer,Satara,Maharashtra,11,11,0
11732,1582091,23,6,single,rented,yes,Librarian,Barasat,West_Bengal,6,12,0
11733,5245448,25,8,single,rented,yes,Technology_specialist,Dindigul,Tamil_Nadu,7,14,0
11734,5307708,67,17,single,rented,no,Geologist,Arrah,Bihar,4,13,0
11735,7715562,55,6,married,rented,no,Designer,Junagadh,Gujarat,6,10,1
11736,7921653,35,16,single,rented,no,Mechanical_engineer,Ichalkaranji,Maharashtra,6,14,0
11737,1577761,22,16,married,rented,no,Industrial_Engineer,Bhilai,Chhattisgarh,7,12,0
11738,8200302,36,13,single,owned,no,Librarian,Shimla,Himachal_Pradesh,5,11,0
11739,2876720,65,15,single,rented,no,Fashion_Designer,Durg,Chhattisgarh,4,14,0
11740,7189375,60,12,single,rented,yes,Biomedical_Engineer,Motihari[34],Bihar,3,12,0
11741,5724223,47,0,single,rented,no,Lawyer,Raichur,Karnataka,0,12,0
11742,1538951,73,9,single,rented,yes,Geologist,Panchkula,Haryana,9,10,0
11743,6488070,71,10,single,rented,no,Financial_Analyst,Aurangabad[39],Bihar,10,13,0
11744,3443292,68,15,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,5,12,0
11745,8369359,49,7,single,rented,yes,Police_officer,Haridwar,Uttarakhand,7,13,0
11746,803487,50,14,single,rented,no,Surgeon,Madurai,Tamil_Nadu,6,14,0
11747,1779389,41,7,single,rented,no,Dentist,Davanagere,Karnataka,7,14,0
11748,2522353,71,17,married,rented,no,Hotel_Manager,Bidhannagar,West_Bengal,13,11,0
11749,8520822,72,7,single,rented,yes,Police_officer,Kishanganj[35],Bihar,7,11,0
11750,6381958,63,0,single,rented,yes,Politician,Thane,Maharashtra,0,12,0
11751,549075,62,16,single,rented,no,Magistrate,New_Delhi,Delhi,4,12,0
11752,1551042,70,18,single,rented,no,Official,Bahraich,Uttar_Pradesh,13,13,1
11753,4724398,78,6,single,owned,no,Statistician,Belgaum,Karnataka,3,11,0
11754,8497305,70,11,single,rented,no,Lawyer,Satna,Madhya_Pradesh,8,10,0
11755,7566386,27,16,single,rented,no,Drafter,Nagercoil,Tamil_Nadu,14,10,0
11756,4674975,38,13,single,rented,yes,Petroleum_Engineer,Bhilai,Chhattisgarh,12,10,0
11757,9238028,46,19,single,rented,no,Hotel_Manager,Latur,Maharashtra,3,14,0
11758,9205244,53,6,single,rented,no,Mechanical_engineer,Jorhat,Assam,6,14,0
11759,8978796,27,3,single,rented,no,Biomedical_Engineer,Ambarnath,Maharashtra,3,10,0
11760,2712710,70,8,single,rented,no,Psychologist,Khandwa,Madhya_Pradesh,5,11,0
11761,8325446,58,1,single,rented,yes,Statistician,Bhavnagar,Gujarat,1,13,0
11762,4011175,71,5,single,rented,yes,Computer_hardware_engineer,Kurnool[18],Andhra_Pradesh,5,13,0
11763,938587,44,7,single,rented,no,Economist,Jamshedpur,Jharkhand,7,10,0
11764,7453204,59,13,single,rented,no,Librarian,Sangli-Miraj_&_Kupwad,Maharashtra,8,10,0
11765,5904431,75,6,single,rented,yes,Chemical_engineer,Bulandshahr,Uttar_Pradesh,6,12,0
11766,1783274,34,8,single,owned,no,Surveyor,Bidhannagar,West_Bengal,7,12,1
11767,9079013,31,6,married,rented,no,Analyst,Malda,West_Bengal,6,10,0
11768,7794515,51,2,single,rented,no,Web_designer,Kanpur,Uttar_Pradesh,2,11,1
11769,3657551,27,7,single,rented,no,Biomedical_Engineer,Thiruvananthapuram,Kerala,7,10,0
11770,2780592,47,16,single,rented,yes,Design_Engineer,Bhavnagar,Gujarat,4,13,0
11771,1867623,60,2,single,rented,yes,Chef,Ambattur,Tamil_Nadu,2,13,0
11772,3152333,61,11,single,norent_noown,yes,Air_traffic_controller,Bhopal,Madhya_Pradesh,7,14,0
11773,6237498,52,1,single,rented,yes,Geologist,Kavali,Andhra_Pradesh,1,13,0
11774,4813985,21,8,single,rented,no,Technical_writer,Tadipatri,Andhra_Pradesh,8,10,0
11775,1735303,41,7,single,rented,no,Biomedical_Engineer,North_Dumdum,West_Bengal,7,11,0
11776,6626765,57,10,single,rented,no,Technical_writer,Salem,Tamil_Nadu,10,13,0
11777,3834918,45,9,single,rented,no,Physician,New_Delhi,Delhi,8,11,0
11778,7231280,27,0,single,rented,yes,Civil_engineer,Bareilly,Uttar_Pradesh,0,10,0
11779,2462452,50,18,single,rented,no,Chartered_Accountant,Nandyal,Andhra_Pradesh,10,14,0
11780,1714140,27,10,single,rented,yes,Politician,Howrah,West_Bengal,10,10,0
11781,1887106,32,20,married,rented,no,Microbiologist,Jabalpur,Madhya_Pradesh,8,14,0
11782,2167931,58,13,married,rented,no,Secretary,Erode[17],Tamil_Nadu,9,11,1
11783,7055046,22,10,single,rented,no,Lawyer,Nellore[14][15],Andhra_Pradesh,6,13,0
11784,4613668,79,20,single,rented,no,Statistician,Bangalore,Karnataka,4,11,0
11785,4597007,48,0,single,rented,no,Consultant,Mahbubnagar,Telangana,0,10,0
11786,3852642,23,11,single,rented,no,Chef,Ramagundam[27],Telangana,11,12,0
11787,6381899,68,7,single,rented,yes,Financial_Analyst,Bahraich,Uttar_Pradesh,4,13,0
11788,9829765,31,14,single,rented,no,Physician,Dewas,Madhya_Pradesh,12,14,0
11789,6932717,37,0,single,rented,no,Engineer,Medininagar,Jharkhand,0,13,0
11790,8398435,50,9,single,norent_noown,yes,Economist,Vijayawada,Andhra_Pradesh,8,10,0
11791,9142815,26,3,married,rented,yes,Technology_specialist,Berhampore,West_Bengal,3,12,0
11792,523445,44,1,single,rented,yes,Graphic_Designer,Korba,Chhattisgarh,1,12,0
11793,6258651,24,18,single,rented,no,Surveyor,Orai,Uttar_Pradesh,4,11,0
11794,532746,78,18,married,rented,yes,Petroleum_Engineer,Haridwar,Uttarakhand,10,12,0
11795,6881187,23,18,single,rented,no,Technical_writer,Etawah,Uttar_Pradesh,11,10,0
11796,755002,59,12,single,rented,no,Computer_operator,Tezpur,Assam,12,10,0
11797,1647746,40,1,single,rented,yes,Magistrate,Phusro,Jharkhand,1,12,0
11798,902071,63,4,single,rented,no,Economist,Jorhat,Assam,4,12,1
11799,4005758,79,11,single,rented,yes,Civil_engineer,Pondicherry,Puducherry,7,12,0
11800,428758,47,0,single,rented,yes,Flight_attendant,Chittoor[28],Andhra_Pradesh,0,11,0
11801,9083499,77,19,single,rented,no,Psychologist,Ulhasnagar,Maharashtra,13,10,1
11802,3670961,63,12,single,owned,no,Psychologist,Tinsukia,Assam,3,11,0
11803,8757417,69,5,single,rented,yes,Statistician,Jaunpur,Uttar_Pradesh,5,10,0
11804,4839082,74,17,single,rented,yes,Engineer,Tiruchirappalli[10],Tamil_Nadu,9,14,0
11805,9368826,22,4,single,rented,no,Flight_attendant,Kozhikode,Kerala,4,13,0
11806,7253122,72,20,single,rented,no,Magistrate,Tiruppur,Tamil_Nadu,8,10,0
11807,9018523,54,18,single,rented,yes,Lawyer,Nadiad,Gujarat,5,13,0
11808,4170819,59,18,single,rented,no,Surgeon,Solapur,Maharashtra,11,11,0
11809,4739684,34,18,single,rented,no,Physician,Bulandshahr,Uttar_Pradesh,10,13,0
11810,2357771,59,1,single,rented,yes,Army_officer,Kottayam,Kerala,1,12,0
11811,1977577,37,5,single,norent_noown,no,Geologist,Tiruvottiyur,Tamil_Nadu,4,14,0
11812,9978516,51,5,single,rented,no,Statistician,Purnia[26],Bihar,5,14,0
11813,599470,53,17,single,rented,no,Flight_attendant,Srinagar,Jammu_and_Kashmir,3,13,0
11814,1500447,75,13,married,rented,no,Artist,Jaunpur,Uttar_Pradesh,13,12,1
11815,249273,33,18,single,rented,no,Engineer,Amaravati,Andhra_Pradesh,9,14,0
11816,7524377,76,19,single,rented,no,Financial_Analyst,Rampur,Uttar_Pradesh,5,13,0
11817,6758152,71,10,single,rented,no,Secretary,Jamshedpur,Jharkhand,7,11,0
11818,9385960,75,10,single,rented,no,Engineer,Thoothukudi,Tamil_Nadu,3,12,0
11819,5787761,76,1,single,rented,no,Chartered_Accountant,Darbhanga,Bihar,1,13,0
11820,2215191,76,10,single,rented,no,Physician,Vijayawada,Andhra_Pradesh,10,11,1
11821,7101109,34,0,single,rented,no,Dentist,South_Dumdum,West_Bengal,0,10,0
11822,6977568,68,1,single,rented,no,Technology_specialist,Nellore[14][15],Andhra_Pradesh,1,10,0
11823,8036025,23,8,single,rented,no,Consultant,Shimla,Himachal_Pradesh,4,14,1
11824,5187612,39,6,single,rented,no,Software_Developer,Ongole,Andhra_Pradesh,6,12,0
11825,8658757,28,6,single,rented,yes,Chef,Jamalpur[36],Bihar,6,14,0
11826,4709297,42,14,single,rented,yes,Designer,Kota[6],Rajasthan,6,10,0
11827,7246361,55,19,single,rented,yes,Flight_attendant,Pimpri-Chinchwad,Maharashtra,3,10,0
11828,9270608,79,14,single,rented,no,Analyst,Kamarhati,West_Bengal,4,12,1
11829,4393229,34,11,single,rented,yes,Lawyer,Hospet,Karnataka,9,12,0
11830,1509614,25,0,married,rented,yes,Firefighter,Vijayanagaram,Andhra_Pradesh,0,13,0
11831,1908338,39,3,single,rented,no,Police_officer,Nadiad,Gujarat,3,10,0
11832,3204819,72,13,single,rented,no,Industrial_Engineer,Panihati,West_Bengal,12,14,0
11833,8118992,52,5,single,rented,no,Dentist,Bokaro,Jharkhand,5,11,0
11834,7656726,79,9,single,rented,yes,Industrial_Engineer,Ambala,Haryana,6,12,0
11835,968745,56,9,single,rented,no,Army_officer,Madanapalle,Andhra_Pradesh,5,14,0
11836,9314999,51,20,married,rented,no,Architect,Proddatur,Andhra_Pradesh,7,10,1
11837,8196231,37,14,single,rented,yes,Economist,Bongaigaon,Assam,7,13,0
11838,5311549,56,12,single,rented,no,Aviator,Dhule,Maharashtra,8,11,0
11839,6660597,40,2,single,rented,yes,Mechanical_engineer,Fatehpur,Uttar_Pradesh,2,14,0
11840,5575513,71,0,single,rented,no,Chef,Hindupur,Andhra_Pradesh,0,11,0
11841,5867312,43,1,single,owned,no,Chartered_Accountant,Kurnool[18],Andhra_Pradesh,1,13,1
11842,5354814,29,20,single,owned,yes,Industrial_Engineer,Thiruvananthapuram,Kerala,14,14,0
11843,1652825,65,0,single,rented,no,Technical_writer,Nagpur,Maharashtra,0,14,0
11844,6644494,61,9,single,rented,yes,Air_traffic_controller,Kalyan-Dombivli,Maharashtra,9,12,0
11845,3045476,22,14,single,rented,no,Microbiologist,Sambalpur,Odisha,7,12,0
11846,2151167,41,2,single,rented,yes,Statistician,Nagaon,Assam,2,13,0
11847,9506126,30,12,single,owned,no,Economist,Mau,Uttar_Pradesh,12,13,0
11848,6810655,30,11,single,rented,no,Official,Durgapur,West_Bengal,10,12,1
11849,7066438,44,1,married,rented,no,Drafter,Chittoor[28],Andhra_Pradesh,1,10,0
11850,8143512,31,7,single,rented,no,Financial_Analyst,Thoothukudi,Tamil_Nadu,6,14,1
11851,2701804,61,8,single,rented,no,Dentist,Naihati,West_Bengal,8,12,0
11852,9032196,68,11,single,rented,yes,Statistician,Solapur,Maharashtra,11,13,0
11853,6996011,76,13,single,rented,no,Magistrate,Chandigarh_city,Chandigarh,13,14,1
11854,1161702,28,4,married,rented,no,Librarian,Gandhinagar,Gujarat,4,14,0
11855,8259419,36,12,single,rented,yes,Police_officer,Berhampur,Odisha,5,14,0
11856,7804668,54,0,single,rented,no,Comedian,Bhilai,Chhattisgarh,0,14,0
11857,1659351,37,12,married,rented,yes,Industrial_Engineer,Agra,Uttar_Pradesh,12,11,0
11858,8621608,74,13,single,rented,no,Artist,Vijayawada,Andhra_Pradesh,4,13,0
11859,6834194,67,19,single,rented,yes,Comedian,Mango,Jharkhand,4,12,0
11860,3905134,74,3,married,rented,no,Analyst,Varanasi,Uttar_Pradesh,3,13,0
11861,329515,50,10,single,rented,no,Computer_hardware_engineer,Dharmavaram,Andhra_Pradesh,4,11,0
